"T","TMean","TPrime2Mean","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","epsilon","k","kMean","kPrime2Mean","nut","p","pMean","pPrime2Mean","rho","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.850768e+02,2.850768e+02,-7.298302e-10,-6.114992e+00,2.047683e+02,0.000000e+00,-6.117033e+00,2.048075e+02,0.000000e+00,3.687276e-05,1.121927e-03,0.000000e+00,2.730056e-05,0.000000e+00,0.000000e+00,2.566152e-01,4.584822e+05,9.112372e+02,9.112372e+02,-5.651320e-09,1.657671e-01,1.269297e+05,1.274306e+05,8.550148e+04,1.547635e+00,0.000000e+00,1,4.848000e-02,-7.152000e-02,1.000000e-01,0.000000e+00
2.851282e+02,2.851282e+02,-7.501676e-10,-6.116845e+00,2.046621e+02,0.000000e+00,-6.118875e+00,2.047012e+02,0.000000e+00,3.745165e-05,1.126884e-03,0.000000e+00,2.741661e-05,0.000000e+00,0.000000e+00,2.549594e-01,4.663209e+05,9.166991e+02,9.166991e+02,-5.680906e-09,1.647560e-01,1.269091e+05,1.274099e+05,8.547107e+04,1.547104e+00,0.000000e+00,1,4.872000e-02,-7.128000e-02,1.000000e-01,0.000000e+00
2.851796e+02,2.851796e+02,-7.705043e-10,-6.118698e+00,2.045558e+02,0.000000e+00,-6.120716e+00,2.045950e+02,0.000000e+00,3.803052e-05,1.131841e-03,0.000000e+00,2.753266e-05,0.000000e+00,0.000000e+00,2.533037e-01,4.741594e+05,9.221607e+02,9.221607e+02,-5.710490e-09,1.637449e-01,1.268885e+05,1.273892e+05,8.544067e+04,1.546573e+00,0.000000e+00,1,4.896000e-02,-7.104000e-02,1.000000e-01,0.000000e+00
2.852310e+02,2.852310e+02,-7.908411e-10,-6.120551e+00,2.044496e+02,0.000000e+00,-6.122557e+00,2.044887e+02,0.000000e+00,3.860939e-05,1.136798e-03,0.000000e+00,2.764871e-05,0.000000e+00,0.000000e+00,2.516481e-01,4.819979e+05,9.276224e+02,9.276224e+02,-5.740075e-09,1.627337e-01,1.268679e+05,1.273685e+05,8.541027e+04,1.546043e+00,0.000000e+00,1,4.920000e-02,-7.080000e-02,1.000000e-01,0.000000e+00
2.852823e+02,2.852823e+02,-8.111778e-10,-6.122404e+00,2.043433e+02,0.000000e+00,-6.124398e+00,2.043824e+02,0.000000e+00,3.918826e-05,1.141755e-03,0.000000e+00,2.776475e-05,0.000000e+00,0.000000e+00,2.499924e-01,4.898364e+05,9.330840e+02,9.330840e+02,-5.769659e-09,1.617226e-01,1.268472e+05,1.273479e+05,8.537987e+04,1.545512e+00,0.000000e+00,1,4.944000e-02,-7.056000e-02,1.000000e-01,0.000000e+00
2.853534e+02,2.853534e+02,-7.935493e-10,-6.117283e+00,2.041905e+02,0.000000e+00,-6.119258e+00,2.042296e+02,0.000000e+00,3.985589e-05,1.148940e-03,0.000000e+00,2.790628e-05,0.000000e+00,0.000000e+00,2.481521e-01,4.996286e+05,9.384488e+02,9.384488e+02,-5.885801e-09,1.605936e-01,1.268266e+05,1.273272e+05,8.534941e+04,1.544877e+00,0.000000e+00,1,4.968000e-02,-7.032000e-02,1.000000e-01,0.000000e+00
2.854350e+02,2.854350e+02,-7.555502e-10,-6.108420e+00,2.040127e+02,0.000000e+00,-6.110373e+00,2.040518e+02,0.000000e+00,4.057111e-05,1.157320e-03,0.000000e+00,2.806147e-05,0.000000e+00,0.000000e+00,2.462129e-01,5.104687e+05,9.437614e+02,9.437614e+02,-6.048381e-09,1.594015e-01,1.268060e+05,1.273065e+05,8.531891e+04,1.544188e+00,0.000000e+00,1,4.992000e-02,-7.008000e-02,1.000000e-01,0.000000e+00
2.855166e+02,2.855166e+02,-7.175510e-10,-6.099558e+00,2.038349e+02,0.000000e+00,-6.101488e+00,2.038740e+02,0.000000e+00,4.128634e-05,1.165700e-03,0.000000e+00,2.821665e-05,0.000000e+00,0.000000e+00,2.442737e-01,5.213088e+05,9.490739e+02,9.490739e+02,-6.210962e-09,1.582094e-01,1.267854e+05,1.272858e+05,8.528841e+04,1.543498e+00,0.000000e+00,1,5.016000e-02,-6.984000e-02,1.000000e-01,0.000000e+00
2.855982e+02,2.855982e+02,-6.795519e-10,-6.090695e+00,2.036571e+02,0.000000e+00,-6.092602e+00,2.036963e+02,0.000000e+00,4.200157e-05,1.174080e-03,0.000000e+00,2.837184e-05,0.000000e+00,0.000000e+00,2.423345e-01,5.321488e+05,9.543864e+02,9.543864e+02,-6.373542e-09,1.570172e-01,1.267648e+05,1.272652e+05,8.525792e+04,1.542808e+00,0.000000e+00,1,5.040000e-02,-6.960000e-02,1.000000e-01,0.000000e+00
2.856798e+02,2.856798e+02,-6.415515e-10,-6.081832e+00,2.034793e+02,0.000000e+00,-6.083717e+00,2.035185e+02,0.000000e+00,4.271682e-05,1.182460e-03,0.000000e+00,2.852703e-05,0.000000e+00,0.000000e+00,2.403953e-01,5.429892e+05,9.596992e+02,9.596992e+02,-6.536128e-09,1.558251e-01,1.267441e+05,1.272445e+05,8.522743e+04,1.542118e+00,0.000000e+00,1,5.064000e-02,-6.936000e-02,1.000000e-01,0.000000e+00
2.857614e+02,2.857614e+02,-6.035523e-10,-6.072970e+00,2.033015e+02,0.000000e+00,-6.074831e+00,2.033407e+02,0.000000e+00,4.343204e-05,1.190840e-03,0.000000e+00,2.868222e-05,0.000000e+00,0.000000e+00,2.384561e-01,5.538293e+05,9.650117e+02,9.650117e+02,-6.698708e-09,1.546330e-01,1.267235e+05,1.272238e+05,8.519694e+04,1.541429e+00,0.000000e+00,1,5.088000e-02,-6.912000e-02,1.000000e-01,0.000000e+00
2.858430e+02,2.858430e+02,-5.655532e-10,-6.064107e+00,2.031237e+02,0.000000e+00,-6.065946e+00,2.031629e+02,0.000000e+00,4.414727e-05,1.199220e-03,0.000000e+00,2.883740e-05,0.000000e+00,0.000000e+00,2.365169e-01,5.646694e+05,9.703242e+02,9.703242e+02,-6.861288e-09,1.534408e-01,1.267029e+05,1.272031e+05,8.516645e+04,1.540739e+00,0.000000e+00,1,5.112000e-02,-6.888000e-02,1.000000e-01,0.000000e+00
2.859247e+02,2.859247e+02,-5.275540e-10,-6.055244e+00,2.029459e+02,0.000000e+00,-6.057061e+00,2.029851e+02,0.000000e+00,4.486249e-05,1.207600e-03,0.000000e+00,2.899259e-05,0.000000e+00,0.000000e+00,2.345777e-01,5.755094e+05,9.756368e+02,9.756368e+02,-7.023869e-09,1.522487e-01,1.266823e+05,1.271825e+05,8.513595e+04,1.540049e+00,0.000000e+00,1,5.136000e-02,-6.864000e-02,1.000000e-01,0.000000e+00
2.860063e+02,2.860063e+02,-4.895536e-10,-6.046381e+00,2.027681e+02,0.000000e+00,-6.048175e+00,2.028074e+02,0.000000e+00,4.557774e-05,1.215980e-03,0.000000e+00,2.914778e-05,0.000000e+00,0.000000e+00,2.326384e-01,5.863498e+05,9.809495e+02,9.809495e+02,-7.186454e-09,1.510565e-01,1.266617e+05,1.271618e+05,8.510545e+04,1.539359e+00,0.000000e+00,1,5.160000e-02,-6.840000e-02,1.000000e-01,0.000000e+00
2.860879e+02,2.860879e+02,-4.515545e-10,-6.037519e+00,2.025903e+02,0.000000e+00,-6.039290e+00,2.026296e+02,0.000000e+00,4.629296e-05,1.224360e-03,0.000000e+00,2.930297e-05,0.000000e+00,0.000000e+00,2.306993e-01,5.971899e+05,9.862620e+02,9.862620e+02,-7.349035e-09,1.498644e-01,1.266410e+05,1.271411e+05,8.507496e+04,1.538670e+00,0.000000e+00,1,5.184000e-02,-6.816000e-02,1.000000e-01,0.000000e+00
2.861695e+02,2.861695e+02,-4.135553e-10,-6.028656e+00,2.024126e+02,0.000000e+00,-6.030405e+00,2.024518e+02,0.000000e+00,4.700819e-05,1.232740e-03,0.000000e+00,2.945816e-05,0.000000e+00,0.000000e+00,2.287601e-01,6.080299e+05,9.915746e+02,9.915746e+02,-7.511615e-09,1.486723e-01,1.266204e+05,1.271204e+05,8.504447e+04,1.537980e+00,0.000000e+00,1,5.208000e-02,-6.792000e-02,1.000000e-01,0.000000e+00
2.862511e+02,2.862511e+02,-3.755561e-10,-6.019794e+00,2.022348e+02,0.000000e+00,-6.021519e+00,2.022740e+02,0.000000e+00,4.772342e-05,1.241120e-03,0.000000e+00,2.961334e-05,0.000000e+00,0.000000e+00,2.268209e-01,6.188700e+05,9.968871e+02,9.968871e+02,-7.674196e-09,1.474802e-01,1.265998e+05,1.270997e+05,8.501398e+04,1.537290e+00,0.000000e+00,1,5.232000e-02,-6.768000e-02,1.000000e-01,0.000000e+00
2.863328e+02,2.863328e+02,-3.375558e-10,-6.010931e+00,2.020570e+02,0.000000e+00,-6.012633e+00,2.020963e+02,0.000000e+00,4.843867e-05,1.249500e-03,0.000000e+00,2.976854e-05,0.000000e+00,0.000000e+00,2.248816e-01,6.297104e+05,1.002200e+03,1.002200e+03,-7.836781e-09,1.462880e-01,1.265792e+05,1.270791e+05,8.498348e+04,1.536601e+00,0.000000e+00,1,5.256000e-02,-6.744000e-02,1.000000e-01,0.000000e+00
2.864144e+02,2.864144e+02,-2.995566e-10,-6.002068e+00,2.018792e+02,0.000000e+00,-6.003748e+00,2.019185e+02,0.000000e+00,4.915389e-05,1.257880e-03,0.000000e+00,2.992372e-05,0.000000e+00,0.000000e+00,2.229424e-01,6.405504e+05,1.007512e+03,1.007512e+03,-7.999362e-09,1.450959e-01,1.265585e+05,1.270584e+05,8.495298e+04,1.535911e+00,0.000000e+00,1,5.280000e-02,-6.720000e-02,1.000000e-01,0.000000e+00
2.864960e+02,2.864960e+02,-2.615574e-10,-5.993206e+00,2.017014e+02,0.000000e+00,-5.994863e+00,2.017407e+02,0.000000e+00,4.986912e-05,1.266260e-03,0.000000e+00,3.007891e-05,0.000000e+00,0.000000e+00,2.210032e-01,6.513906e+05,1.012825e+03,1.012825e+03,-8.161942e-09,1.439037e-01,1.265379e+05,1.270377e+05,8.492249e+04,1.535221e+00,0.000000e+00,1,5.304000e-02,-6.696000e-02,1.000000e-01,0.000000e+00
2.865776e+02,2.865776e+02,-2.235583e-10,-5.984343e+00,2.015236e+02,0.000000e+00,-5.985978e+00,2.015629e+02,0.000000e+00,5.058434e-05,1.274640e-03,0.000000e+00,3.023410e-05,0.000000e+00,0.000000e+00,2.190640e-01,6.622306e+05,1.018137e+03,1.018137e+03,-8.324522e-09,1.427116e-01,1.265173e+05,1.270170e+05,8.489200e+04,1.534531e+00,0.000000e+00,1,5.328000e-02,-6.672000e-02,1.000000e-01,0.000000e+00
2.866997e+02,2.866997e+02,-2.053949e-10,-5.964395e+00,2.012478e+02,0.000000e+00,-5.965990e+00,2.012872e+02,0.000000e+00,5.144823e-05,1.286842e-03,0.000000e+00,3.052026e-05,0.000000e+00,0.000000e+00,2.169185e-01,6.773228e+05,1.023705e+03,1.023705e+03,-8.450891e-09,1.413888e-01,1.264963e+05,1.269960e+05,8.486080e+04,1.533629e+00,0.000000e+00,1,5.352000e-02,-6.648000e-02,1.000000e-01,0.000000e+00
2.868333e+02,2.868333e+02,-1.928991e-10,-5.941280e+00,2.009441e+02,0.000000e+00,-5.942832e+00,2.009835e+02,0.000000e+00,5.235456e-05,1.300136e-03,0.000000e+00,3.084382e-05,0.000000e+00,0.000000e+00,2.147141e-01,6.936292e+05,1.029346e+03,1.029346e+03,-8.566908e-09,1.400286e-01,1.264753e+05,1.269749e+05,8.482940e+04,1.532665e+00,0.000000e+00,1,5.376000e-02,-6.624000e-02,1.000000e-01,0.000000e+00
2.869669e+02,2.869669e+02,-1.804034e-10,-5.918166e+00,2.006403e+02,0.000000e+00,-5.919674e+00,2.006798e+02,0.000000e+00,5.326089e-05,1.313430e-03,0.000000e+00,3.116739e-05,0.000000e+00,0.000000e+00,2.125097e-01,7.099356e+05,1.034987e+03,1.034987e+03,-8.682925e-09,1.386684e-01,1.264542e+05,1.269537e+05,8.479799e+04,1.531702e+00,0.000000e+00,1,5.400000e-02,-6.600000e-02,1.000000e-01,0.000000e+00
2.871005e+02,2.871005e+02,-1.679077e-10,-5.895051e+00,2.003366e+02,0.000000e+00,-5.896516e+00,2.003761e+02,0.000000e+00,5.416723e-05,1.326723e-03,0.000000e+00,3.149095e-05,0.000000e+00,0.000000e+00,2.103053e-01,7.262419e+05,1.040627e+03,1.040627e+03,-8.798942e-09,1.373083e-01,1.264331e+05,1.269326e+05,8.476659e+04,1.530739e+00,0.000000e+00,1,5.424000e-02,-6.576000e-02,1.000000e-01,0.000000e+00
2.872341e+02,2.872341e+02,-1.554116e-10,-5.871936e+00,2.000328e+02,0.000000e+00,-5.873357e+00,2.000724e+02,0.000000e+00,5.507359e-05,1.340017e-03,0.000000e+00,3.181452e-05,0.000000e+00,0.000000e+00,2.081008e-01,7.425488e+05,1.046268e+03,1.046268e+03,-8.914963e-09,1.359481e-01,1.264121e+05,1.269114e+05,8.473519e+04,1.529775e+00,0.000000e+00,1,5.448000e-02,-6.552000e-02,1.000000e-01,0.000000e+00
2.873677e+02,2.873677e+02,-1.429158e-10,-5.848822e+00,1.997290e+02,0.000000e+00,-5.850199e+00,1.997687e+02,0.000000e+00,5.597992e-05,1.353311e-03,0.000000e+00,3.213809e-05,0.000000e+00,0.000000e+00,2.058964e-01,7.588552e+05,1.051909e+03,1.051909e+03,-9.030980e-09,1.345879e-01,1.263910e+05,1.268903e+05,8.470379e+04,1.528812e+00,0.000000e+00,1,5.472000e-02,-6.528000e-02,1.000000e-01,0.000000e+00
2.875014e+02,2.875014e+02,-1.304201e-10,-5.825707e+00,1.994253e+02,0.000000e+00,-5.827041e+00,1.994650e+02,0.000000e+00,5.688625e-05,1.366605e-03,0.000000e+00,3.246165e-05,0.000000e+00,0.000000e+00,2.036920e-01,7.751616e+05,1.057549e+03,1.057549e+03,-9.146998e-09,1.332277e-01,1.263699e+05,1.268692e+05,8.467239e+04,1.527849e+00,0.000000e+00,1,5.496000e-02,-6.504000e-02,1.000000e-01,0.000000e+00
2.876350e+02,2.876350e+02,-1.179244e-10,-5.802593e+00,1.991216e+02,0.000000e+00,-5.803883e+00,1.991614e+02,0.000000e+00,5.779258e-05,1.379898e-03,0.000000e+00,3.278522e-05,0.000000e+00,0.000000e+00,2.014876e-01,7.914679e+05,1.063190e+03,1.063190e+03,-9.263015e-09,1.318676e-01,1.263488e+05,1.268480e+05,8.464098e+04,1.526885e+00,0.000000e+00,1,5.520000e-02,-6.480000e-02,1.000000e-01,0.000000e+00
2.877686e+02,2.877686e+02,-1.054282e-10,-5.779478e+00,1.988178e+02,0.000000e+00,-5.780725e+00,1.988577e+02,0.000000e+00,5.869894e-05,1.393192e-03,0.000000e+00,3.310879e-05,0.000000e+00,0.000000e+00,1.992831e-01,8.077748e+05,1.068831e+03,1.068831e+03,-9.379036e-09,1.305073e-01,1.263278e+05,1.268269e+05,8.460959e+04,1.525922e+00,0.000000e+00,1,5.544000e-02,-6.456000e-02,1.000000e-01,0.000000e+00
2.879022e+02,2.879022e+02,-9.293250e-11,-5.756363e+00,1.985140e+02,0.000000e+00,-5.757566e+00,1.985540e+02,0.000000e+00,5.960527e-05,1.406486e-03,0.000000e+00,3.343236e-05,0.000000e+00,0.000000e+00,1.970787e-01,8.240812e+05,1.074471e+03,1.074471e+03,-9.495054e-09,1.291472e-01,1.263067e+05,1.268058e+05,8.457818e+04,1.524959e+00,0.000000e+00,1,5.568000e-02,-6.432000e-02,1.000000e-01,0.000000e+00
2.880358e+02,2.880358e+02,-8.043677e-11,-5.733249e+00,1.982103e+02,0.000000e+00,-5.734408e+00,1.982503e+02,0.000000e+00,6.051160e-05,1.419780e-03,0.000000e+00,3.375592e-05,0.000000e+00,0.000000e+00,1.948743e-01,8.403876e+05,1.080112e+03,1.080112e+03,-9.611071e-09,1.277870e-01,1.262856e+05,1.267846e+05,8.454678e+04,1.523995e+00,0.000000e+00,1,5.592000e-02,-6.408000e-02,1.000000e-01,0.000000e+00
2.881695e+02,2.881695e+02,-6.794103e-11,-5.710134e+00,1.979065e+02,0.000000e+00,-5.711250e+00,1.979466e+02,0.000000e+00,6.141793e-05,1.433073e-03,0.000000e+00,3.407949e-05,0.000000e+00,0.000000e+00,1.926699e-01,8.566940e+05,1.085753e+03,1.085753e+03,-9.727088e-09,1.264269e-01,1.262646e+05,1.267635e+05,8.451538e+04,1.523032e+00,0.000000e+00,1,5.616000e-02,-6.384000e-02,1.000000e-01,0.000000e+00
2.883031e+02,2.883031e+02,-5.544491e-11,-5.687019e+00,1.976028e+02,0.000000e+00,-5.688091e+00,1.976429e+02,0.000000e+00,6.232429e-05,1.446367e-03,0.000000e+00,3.440306e-05,0.000000e+00,0.000000e+00,1.904654e-01,8.730009e+05,1.091394e+03,1.091394e+03,-9.843109e-09,1.250667e-01,1.262435e+05,1.267423e+05,8.448398e+04,1.522069e+00,0.000000e+00,1,5.640000e-02,-6.360000e-02,1.000000e-01,0.000000e+00
2.884367e+02,2.884367e+02,-4.294918e-11,-5.663904e+00,1.972990e+02,0.000000e+00,-5.664933e+00,1.973392e+02,0.000000e+00,6.323062e-05,1.459661e-03,0.000000e+00,3.472663e-05,0.000000e+00,0.000000e+00,1.882610e-01,8.893072e+05,1.097034e+03,1.097034e+03,-9.959126e-09,1.237065e-01,1.262224e+05,1.267212e+05,8.445258e+04,1.521105e+00,0.000000e+00,1,5.664000e-02,-6.336000e-02,1.000000e-01,0.000000e+00
2.885917e+02,2.885917e+02,-4.088259e-11,-5.636327e+00,1.969419e+02,0.000000e+00,-5.637301e+00,1.969821e+02,0.000000e+00,6.419847e-05,1.473681e-03,0.000000e+00,3.517960e-05,0.000000e+00,0.000000e+00,1.860499e-01,9.077776e+05,1.102824e+03,1.102824e+03,-9.960661e-09,1.223426e-01,1.262015e+05,1.267002e+05,8.442124e+04,1.520036e+00,0.000000e+00,1,5.688000e-02,-6.312000e-02,1.000000e-01,0.000000e+00
2.888014e+02,2.888014e+02,-6.543402e-11,-5.597359e+00,1.964487e+02,0.000000e+00,-5.598251e+00,1.964889e+02,0.000000e+00,6.532334e-05,1.489554e-03,0.000000e+00,3.596285e-05,0.000000e+00,0.000000e+00,1.838217e-01,9.317708e+05,1.108996e+03,1.108996e+03,-9.670004e-09,1.209693e-01,1.261807e+05,1.266794e+05,8.439008e+04,1.518696e+00,0.000000e+00,1,5.712000e-02,-6.288000e-02,1.000000e-01,0.000000e+00
2.890111e+02,2.890111e+02,-8.998621e-11,-5.558390e+00,1.959554e+02,0.000000e+00,-5.559200e+00,1.959957e+02,0.000000e+00,6.644824e-05,1.505428e-03,0.000000e+00,3.674614e-05,0.000000e+00,0.000000e+00,1.815934e-01,9.557647e+05,1.115168e+03,1.115168e+03,-9.379339e-09,1.195960e-01,1.261600e+05,1.266586e+05,8.435891e+04,1.517356e+00,0.000000e+00,1,5.736000e-02,-6.264000e-02,1.000000e-01,0.000000e+00
2.892208e+02,2.892208e+02,-1.145376e-10,-5.519422e+00,1.954621e+02,0.000000e+00,-5.520150e+00,1.955025e+02,0.000000e+00,6.757310e-05,1.521301e-03,0.000000e+00,3.752939e-05,0.000000e+00,0.000000e+00,1.793652e-01,9.797579e+05,1.121340e+03,1.121340e+03,-9.088683e-09,1.182227e-01,1.261392e+05,1.266378e+05,8.432776e+04,1.516016e+00,0.000000e+00,1,5.760000e-02,-6.240000e-02,1.000000e-01,0.000000e+00
2.894305e+02,2.894305e+02,-1.390891e-10,-5.480454e+00,1.949688e+02,0.000000e+00,-5.481099e+00,1.950093e+02,0.000000e+00,6.869797e-05,1.537174e-03,0.000000e+00,3.831265e-05,0.000000e+00,0.000000e+00,1.771370e-01,1.003751e+06,1.127512e+03,1.127512e+03,-8.798026e-09,1.168494e-01,1.261185e+05,1.266170e+05,8.429659e+04,1.514676e+00,0.000000e+00,1,5.784000e-02,-6.216000e-02,1.000000e-01,0.000000e+00
2.896402e+02,2.896402e+02,-1.636409e-10,-5.441485e+00,1.944756e+02,0.000000e+00,-5.442049e+00,1.945160e+02,0.000000e+00,6.982285e-05,1.553048e-03,0.000000e+00,3.909592e-05,0.000000e+00,0.000000e+00,1.749087e-01,1.027745e+06,1.133684e+03,1.133684e+03,-8.507365e-09,1.154761e-01,1.260978e+05,1.265962e+05,8.426543e+04,1.513335e+00,0.000000e+00,1,5.808000e-02,-6.192000e-02,1.000000e-01,0.000000e+00
2.898499e+02,2.898499e+02,-1.881923e-10,-5.402517e+00,1.939823e+02,0.000000e+00,-5.402998e+00,1.940228e+02,0.000000e+00,7.094772e-05,1.568921e-03,0.000000e+00,3.987918e-05,0.000000e+00,0.000000e+00,1.726805e-01,1.051738e+06,1.139856e+03,1.139856e+03,-8.216709e-09,1.141028e-01,1.260770e+05,1.265754e+05,8.423427e+04,1.511995e+00,0.000000e+00,1,5.832000e-02,-6.168000e-02,1.000000e-01,0.000000e+00
