# Source     : particleCollector
# Bins       : 30
# Total area : 0.00784591
# Geometry   :
#	Bin	(Centre_x Centre_y Centre_z)	Area
#	0	(0.00623339 0 -0.00202535)	3.13836e-05
#	1	(0.00385245 0 -0.00530244)	3.13836e-05
#	2	(4.91999e-19 0 -0.00655417)	3.13836e-05
#	3	(-0.00385245 0 -0.00530244)	3.13836e-05
#	4	(-0.00623339 0 -0.00202535)	3.13836e-05
#	5	(-0.00623339 0 0.00202535)	3.13836e-05
#	6	(-0.00385245 0 0.00530244)	3.13836e-05
#	7	(-8.43426e-19 0 0.00655417)	3.13836e-05
#	8	(0.00385245 0 0.00530244)	3.13836e-05
#	9	(0.00623339 0 0.00202535)	3.13836e-05
#	10	(0.0173644 0 -0.00564205)	0.000164764
#	11	(0.0107318 0 -0.0147711)	0.000164764
#	12	(1.71363e-18 0 -0.0182581)	0.000164764
#	13	(-0.0107318 0 -0.0147711)	0.000164764
#	14	(-0.0173644 0 -0.00564205)	0.000164764
#	15	(-0.0173644 0 0.00564205)	0.000164764
#	16	(-0.0107318 0 0.0147711)	0.000164764
#	17	(-2.57044e-18 0 0.0182581)	0.000164764
#	18	(0.0107318 0 0.0147711)	0.000164764
#	19	(0.0173644 0 0.00564205)	0.000164764
#	20	(0.0363614 0 -0.0118145)	0.000588443
#	21	(0.0224726 0 -0.0309309)	0.000588443
#	22	(3.59862e-18 0 -0.0382327)	0.000588443
#	23	(-0.0224726 0 -0.0309309)	0.000588443
#	24	(-0.0363614 0 -0.0118145)	0.000588443
#	25	(-0.0363614 0 0.0118145)	0.000588443
#	26	(-0.0224726 0 0.0309309)	0.000588443
#	27	(-6.2376e-18 0 0.0382327)	0.000588443
#	28	(0.0224726 0 0.0309309)	0.000588443
#	29	(0.0363614 0 0.0118145)	0.000588443
#
# Output format:
#	Time	bin_0	mass[0]	massFlowRate[0]
#	Time	bin_1	mass[1]	massFlowRate[1]
#	Time	bin_2	mass[2]	massFlowRate[2]
#	Time	bin_3	mass[3]	massFlowRate[3]
#	Time	bin_4	mass[4]	massFlowRate[4]
#	Time	bin_5	mass[5]	massFlowRate[5]
#	Time	bin_6	mass[6]	massFlowRate[6]
#	Time	bin_7	mass[7]	massFlowRate[7]
#	Time	bin_8	mass[8]	massFlowRate[8]
#	Time	bin_9	mass[9]	massFlowRate[9]
#	Time	bin_10	mass[10]	massFlowRate[10]
#	Time	bin_11	mass[11]	massFlowRate[11]
#	Time	bin_12	mass[12]	massFlowRate[12]
#	Time	bin_13	mass[13]	massFlowRate[13]
#	Time	bin_14	mass[14]	massFlowRate[14]
#	Time	bin_15	mass[15]	massFlowRate[15]
#	Time	bin_16	mass[16]	massFlowRate[16]
#	Time	bin_17	mass[17]	massFlowRate[17]
#	Time	bin_18	mass[18]	massFlowRate[18]
#	Time	bin_19	mass[19]	massFlowRate[19]
#	Time	bin_20	mass[20]	massFlowRate[20]
#	Time	bin_21	mass[21]	massFlowRate[21]
#	Time	bin_22	mass[22]	massFlowRate[22]
#	Time	bin_23	mass[23]	massFlowRate[23]
#	Time	bin_24	mass[24]	massFlowRate[24]
#	Time	bin_25	mass[25]	massFlowRate[25]
#	Time	bin_26	mass[26]	massFlowRate[26]
#	Time	bin_27	mass[27]	massFlowRate[27]
#	Time	bin_28	mass[28]	massFlowRate[28]
#	Time	bin_29	mass[29]	massFlowRate[29]
0.169	14	0	0
0.169	15	2.32431e-05	9.89456e-06
0.169	16	0	0
0.169	17	0	0
0.169	18	0	0
0.169	19	0	0
0.169	20	1.65475e-05	7.84784e-06
0.169	21	0	0
0.169	22	0	0
0.169	23	0	0
0.169	24	0	0
0.169	25	8.31594e-06	3.99203e-06
0.169	26	0	0
0.169	27	0	0
0.169	28	0	0
0.169	29	0	0
0.1695	0	1.25358e-05	5.33782e-06
0.1695	1	0	0
0.1695	2	0	0
0.1695	3	0	0
0.1695	4	3.3982e-07	1.3214e-07
0.1695	5	3.05727e-05	1.26262e-05
0.1695	6	0	0
0.1695	7	0	0
0.1695	8	0	0
0.1695	9	8.20802e-08	2.45625e-08
0.1695	10	2.51182e-05	1.10408e-05
0.1695	11	0	0
0.1695	12	0	0
0.1695	13	0	0
0.1695	14	0	0
0.1695	15	2.32431e-05	9.89456e-06
0.1695	16	0	0
0.1695	17	0	0
0.1695	18	0	0
0.1695	19	0	0
0.1695	20	1.65475e-05	7.84784e-06
0.1695	21	0	0
0.1695	22	0	0
0.1695	23	0	0
0.1695	24	0	0
0.1695	25	8.31594e-06	3.99203e-06
0.1695	26	0	0
0.1695	27	0	0
0.1695	28	0	0
0.1695	29	0	0
0.17	0	1.25358e-05	5.33782e-06
0.17	1	0	0
0.17	2	0	0
0.17	3	0	0
0.17	4	3.3982e-07	1.3214e-07
0.17	5	3.05727e-05	1.26262e-05
0.17	6	0	0
0.17	7	0	0
0.17	8	0	0
0.17	9	8.20802e-08	2.45625e-08
0.17	10	2.51182e-05	1.10408e-05
0.17	11	0	0
0.17	12	0	0
0.17	13	0	0
0.17	14	0	0
0.17	15	2.32431e-05	9.89456e-06
0.17	16	0	0
0.17	17	0	0
0.17	18	0	0
0.17	19	0	0
0.17	20	1.65475e-05	7.84784e-06
0.17	21	0	0
0.17	22	0	0
0.17	23	0	0
0.17	24	0	0
0.17	25	8.31594e-06	3.99203e-06
0.17	26	0	0
0.17	27	0	0
0.17	28	0	0
0.17	29	0	0
0.1705	0	1.25358e-05	5.33782e-06
0.1705	1	0	0
0.1705	2	0	0
0.1705	3	0	0
0.1705	4	3.3982e-07	1.3214e-07
0.1705	5	3.05727e-05	1.26262e-05
0.1705	6	0	0
0.1705	7	0	0
0.1705	8	0	0
0.1705	9	8.20802e-08	2.45625e-08
0.1705	10	2.51182e-05	1.10408e-05
0.1705	11	0	0
0.1705	12	0	0
0.1705	13	0	0
0.1705	14	0	0
0.1705	15	2.32431e-05	9.89456e-06
0.1705	16	0	0
0.1705	17	0	0
0.1705	18	0	0
0.1705	19	0	0
0.1705	20	1.65475e-05	7.84784e-06
0.1705	21	0	0
0.1705	22	0	0
0.1705	23	0	0
0.1705	24	0	0
0.1705	25	8.31594e-06	3.99203e-06
0.1705	26	0	0
0.1705	27	0	0
0.1705	28	0	0
0.1705	29	0	0
0.171	0	1.25358e-05	5.33782e-06
0.171	1	0	0
0.171	2	0	0
0.171	3	0	0
0.171	4	3.3982e-07	1.3214e-07
0.171	5	3.05727e-05	1.26262e-05
0.171	6	0	0
0.171	7	0	0
0.171	8	0	0
0.171	9	8.20802e-08	2.45625e-08
0.171	10	2.51182e-05	1.10408e-05
0.171	11	0	0
0.171	12	0	0
0.171	13	0	0
0.171	14	0	0
0.171	15	2.32431e-05	9.89456e-06
0.171	16	0	0
0.171	17	0	0
0.171	18	0	0
0.171	19	0	0
0.171	20	1.65475e-05	7.84784e-06
0.171	21	0	0
0.171	22	0	0
0.171	23	0	0
0.171	24	0	0
0.171	25	8.31594e-06	3.99203e-06
0.171	26	0	0
0.171	27	0	0
0.171	28	0	0
0.171	29	0	0
0.1715	0	1.25358e-05	5.33782e-06
0.1715	1	0	0
0.1715	2	0	0
0.1715	3	0	0
0.1715	4	3.3982e-07	1.3214e-07
0.1715	5	3.05727e-05	1.26262e-05
0.1715	6	0	0
0.1715	7	0	0
0.1715	8	0	0
0.1715	9	8.20802e-08	2.45625e-08
0.1715	10	2.51182e-05	1.10408e-05
0.1715	11	0	0
0.1715	12	0	0
0.1715	13	0	0
0.1715	14	0	0
0.1715	15	2.32431e-05	9.89456e-06
0.1715	16	0	0
0.1715	17	0	0
0.1715	18	0	0
0.1715	19	0	0
0.1715	20	1.65475e-05	7.84784e-06
0.1715	21	0	0
0.1715	22	0	0
0.1715	23	0	0
0.1715	24	0	0
0.1715	25	8.31628e-06	3.99204e-06
0.1715	26	0	0
0.1715	27	0	0
0.1715	28	0	0
0.1715	29	0	0
0.172	0	1.25358e-05	5.33782e-06
0.172	1	0	0
0.172	2	0	0
0.172	3	0	0
0.172	4	3.3982e-07	1.3214e-07
0.172	5	3.05727e-05	1.26262e-05
0.172	6	0	0
0.172	7	0	0
0.172	8	0	0
0.172	9	8.20802e-08	2.45625e-08
0.172	10	2.51182e-05	1.10408e-05
0.172	11	0	0
0.172	12	0	0
0.172	13	0	0
0.172	14	0	0
0.172	15	2.32431e-05	9.89456e-06
0.172	16	0	0
0.172	17	0	0
0.172	18	0	0
0.172	19	0	0
0.172	20	1.65475e-05	7.84784e-06
0.172	21	0	0
0.172	22	0	0
0.172	23	0	0
0.172	24	0	0
0.172	25	8.31628e-06	3.99204e-06
0.172	26	0	0
0.172	27	0	0
0.172	28	0	0
0.172	29	0	0
0.1725	0	1.25358e-05	5.33782e-06
0.1725	1	0	0
0.1725	2	0	0
0.1725	3	0	0
0.1725	4	3.3982e-07	1.3214e-07
0.1725	5	3.05727e-05	1.26262e-05
0.1725	6	0	0
0.1725	7	0	0
0.1725	8	0	0
0.1725	9	8.20802e-08	2.45625e-08
0.1725	10	2.51182e-05	1.10408e-05
0.1725	11	0	0
0.1725	12	0	0
0.1725	13	0	0
0.1725	14	0	0
0.1725	15	2.32431e-05	9.89456e-06
0.1725	16	0	0
0.1725	17	0	0
0.1725	18	0	0
0.1725	19	0	0
0.1725	20	1.65475e-05	7.84784e-06
0.1725	21	0	0
0.1725	22	0	0
0.1725	23	0	0
0.1725	24	0	0
0.1725	25	8.31628e-06	3.99204e-06
0.1725	26	0	0
0.1725	27	0	0
0.1725	28	0	0
0.1725	29	0	0
0.173	0	1.25358e-05	5.33782e-06
0.173	1	0	0
0.173	2	0	0
0.173	3	0	0
0.173	4	3.3982e-07	1.3214e-07
0.173	5	3.05727e-05	1.26262e-05
0.173	6	0	0
0.173	7	0	0
0.173	8	0	0
0.173	9	8.20802e-08	2.45625e-08
0.173	10	2.51182e-05	1.10408e-05
0.173	11	0	0
0.173	12	0	0
0.173	13	0	0
0.173	14	0	0
0.173	15	2.32431e-05	9.89456e-06
0.173	16	0	0
0.173	17	0	0
0.173	18	0	0
0.173	19	0	0
0.173	20	1.65475e-05	7.84784e-06
0.173	21	0	0
0.173	22	0	0
0.173	23	0	0
0.173	24	0	0
0.173	25	8.31628e-06	3.99204e-06
0.173	26	0	0
0.173	27	0	0
0.173	28	0	0
0.173	29	0	0
0.1735	0	1.25358e-05	5.33782e-06
0.1735	1	0	0
0.1735	2	0	0
0.1735	3	0	0
0.1735	4	3.3982e-07	1.3214e-07
0.1735	5	3.05727e-05	1.26262e-05
0.1735	6	0	0
0.1735	7	0	0
0.1735	8	0	0
0.1735	9	8.20802e-08	2.45625e-08
0.1735	10	2.51182e-05	1.10408e-05
0.1735	11	0	0
0.1735	12	0	0
0.1735	13	0	0
0.1735	14	0	0
0.1735	15	2.32431e-05	9.89456e-06
0.1735	16	0	0
0.1735	17	0	0
0.1735	18	0	0
0.1735	19	0	0
0.1735	20	1.65475e-05	7.84784e-06
0.1735	21	0	0
0.1735	22	0	0
0.1735	23	0	0
0.1735	24	0	0
0.1735	25	8.31628e-06	3.99204e-06
0.1735	26	0	0
0.1735	27	0	0
0.1735	28	0	0
0.1735	29	0	0
0.174	0	1.25358e-05	5.33782e-06
0.174	1	0	0
0.174	2	0	0
0.174	3	0	0
0.174	4	3.3982e-07	1.3214e-07
0.174	5	3.05727e-05	1.26262e-05
0.174	6	0	0
0.174	7	0	0
0.174	8	0	0
0.174	9	8.20802e-08	2.45625e-08
0.174	10	2.51182e-05	1.10408e-05
0.174	11	0	0
0.174	12	0	0
0.174	13	0	0
0.174	14	0	0
0.174	15	2.32431e-05	9.89456e-06
0.174	16	0	0
0.174	17	0	0
0.174	18	0	0
0.174	19	0	0
0.174	20	1.65475e-05	7.84784e-06
0.174	21	0	0
0.174	22	0	0
0.174	23	0	0
0.174	24	0	0
0.174	25	8.31628e-06	3.99204e-06
0.174	26	0	0
0.174	27	0	0
0.174	28	0	0
0.174	29	0	0
0.1745	0	1.25358e-05	5.33782e-06
0.1745	1	0	0
0.1745	2	0	0
0.1745	3	0	0
0.1745	4	3.3982e-07	1.3214e-07
0.1745	5	3.05727e-05	1.26262e-05
0.1745	6	0	0
0.1745	7	0	0
0.1745	8	0	0
0.1745	9	8.20802e-08	2.45625e-08
0.1745	10	2.51182e-05	1.10408e-05
0.1745	11	0	0
0.1745	12	0	0
0.1745	13	0	0
0.1745	14	0	0
0.1745	15	2.32431e-05	9.89456e-06
0.1745	16	0	0
0.1745	17	0	0
0.1745	18	0	0
0.1745	19	0	0
0.1745	20	1.65475e-05	7.84784e-06
0.1745	21	0	0
0.1745	22	0	0
0.1745	23	0	0
0.1745	24	0	0
0.1745	25	8.31632e-06	3.99204e-06
0.1745	26	0	0
0.1745	27	0	0
0.1745	28	0	0
0.1745	29	0	0
0.175	0	1.25358e-05	5.33782e-06
0.175	1	0	0
0.175	2	0	0
0.175	3	0	0
0.175	4	3.3982e-07	1.3214e-07
0.175	5	3.05727e-05	1.26262e-05
0.175	6	0	0
0.175	7	0	0
0.175	8	0	0
0.175	9	8.20802e-08	2.45625e-08
0.175	10	2.51182e-05	1.10408e-05
0.175	11	0	0
0.175	12	0	0
0.175	13	0	0
0.175	14	0	0
0.175	15	2.32431e-05	9.89456e-06
0.175	16	0	0
0.175	17	0	0
0.175	18	0	0
0.175	19	0	0
0.175	20	1.65475e-05	7.84784e-06
0.175	21	0	0
0.175	22	0	0
0.175	23	0	0
0.175	24	0	0
0.175	25	8.31632e-06	3.99204e-06
0.175	26	0	0
0.175	27	0	0
0.175	28	0	0
0.175	29	0	0
0.1755	0	1.25358e-05	5.33782e-06
0.1755	1	0	0
0.1755	2	0	0
0.1755	3	0	0
0.1755	4	3.3982e-07	1.3214e-07
0.1755	5	3.05727e-05	1.26262e-05
0.1755	6	0	0
0.1755	7	0	0
0.1755	8	0	0
0.1755	9	8.20802e-08	2.45625e-08
0.1755	10	2.51182e-05	1.10408e-05
0.1755	11	0	0
0.1755	12	0	0
0.1755	13	0	0
0.1755	14	0	0
0.1755	15	2.32431e-05	9.89456e-06
0.1755	16	0	0
0.1755	17	0	0
0.1755	18	0	0
0.1755	19	0	0
0.1755	20	1.65475e-05	7.84784e-06
0.1755	21	0	0
0.1755	22	0	0
0.1755	23	0	0
0.1755	24	0	0
0.1755	25	8.31632e-06	3.99204e-06
0.1755	26	0	0
0.1755	27	0	0
0.1755	28	0	0
0.1755	29	0	0
0.176	0	1.25358e-05	5.33782e-06
0.176	1	0	0
0.176	2	0	0
0.176	3	0	0
0.176	4	3.3982e-07	1.3214e-07
0.176	5	3.05727e-05	1.26262e-05
0.176	6	0	0
0.176	7	0	0
0.176	8	0	0
0.176	9	8.20802e-08	2.45625e-08
0.176	10	2.51182e-05	1.10408e-05
0.176	11	0	0
0.176	12	0	0
0.176	13	0	0
0.176	14	0	0
0.176	15	2.32431e-05	9.89456e-06
0.176	16	0	0
0.176	17	0	0
0.176	18	0	0
0.176	19	0	0
0.176	20	1.65475e-05	7.84784e-06
0.176	21	0	0
0.176	22	0	0
0.176	23	0	0
0.176	24	0	0
0.176	25	8.31632e-06	3.99204e-06
0.176	26	0	0
0.176	27	0	0
0.176	28	0	0
0.176	29	0	0
0.1765	0	1.25358e-05	5.33782e-06
0.1765	1	0	0
0.1765	2	0	0
0.1765	3	0	0
0.1765	4	3.3982e-07	1.3214e-07
0.1765	5	3.05727e-05	1.26262e-05
0.1765	6	0	0
0.1765	7	0	0
0.1765	8	0	0
0.1765	9	8.20802e-08	2.45625e-08
0.1765	10	2.51182e-05	1.10408e-05
0.1765	11	0	0
0.1765	12	0	0
0.1765	13	0	0
0.1765	14	0	0
0.1765	15	2.32431e-05	9.89456e-06
0.1765	16	0	0
0.1765	17	0	0
0.1765	18	0	0
0.1765	19	0	0
0.1765	20	1.65475e-05	7.84784e-06
0.1765	21	0	0
0.1765	22	0	0
0.1765	23	0	0
0.1765	24	0	0
0.1765	25	8.31632e-06	3.99204e-06
0.1765	26	0	0
0.1765	27	0	0
0.1765	28	0	0
0.1765	29	0	0
0.177	0	1.25358e-05	5.33782e-06
0.177	1	0	0
0.177	2	0	0
0.177	3	0	0
0.177	4	3.3982e-07	1.3214e-07
0.177	5	3.05727e-05	1.26262e-05
0.177	6	0	0
0.177	7	0	0
0.177	8	0	0
0.177	9	8.20802e-08	2.45625e-08
0.177	10	2.51182e-05	1.10408e-05
0.177	11	0	0
0.177	12	0	0
0.177	13	0	0
0.177	14	0	0
0.177	15	2.32431e-05	9.89456e-06
0.177	16	0	0
0.177	17	0	0
0.177	18	0	0
0.177	19	0	0
0.177	20	1.65475e-05	7.84784e-06
0.177	21	0	0
0.177	22	0	0
0.177	23	0	0
0.177	24	0	0
0.177	25	8.31632e-06	3.99204e-06
0.177	26	0	0
0.177	27	0	0
0.177	28	0	0
0.177	29	0	0
0.1775	0	1.25358e-05	5.33782e-06
0.1775	1	0	0
0.1775	2	0	0
0.1775	3	0	0
0.1775	4	3.3982e-07	1.3214e-07
0.1775	5	3.05727e-05	1.26262e-05
0.1775	6	0	0
0.1775	7	0	0
0.1775	8	0	0
0.1775	9	8.20802e-08	2.45625e-08
0.1775	10	2.51182e-05	1.10408e-05
0.1775	11	0	0
0.1775	12	0	0
0.1775	13	0	0
0.1775	14	0	0
0.1775	15	2.32431e-05	9.89456e-06
0.1775	16	0	0
0.1775	17	0	0
0.1775	18	0	0
0.1775	19	0	0
0.1775	20	1.65475e-05	7.84784e-06
0.1775	21	0	0
0.1775	22	0	0
0.1775	23	0	0
0.1775	24	0	0
0.1775	25	8.31632e-06	3.99204e-06
0.1775	26	0	0
0.1775	27	0	0
0.1775	28	0	0
0.1775	29	0	0
0.178	0	1.25358e-05	5.33782e-06
0.178	1	0	0
0.178	2	0	0
0.178	3	0	0
0.178	4	3.3982e-07	1.3214e-07
0.178	5	3.05727e-05	1.26262e-05
0.178	6	0	0
0.178	7	0	0
0.178	8	0	0
0.178	9	8.20802e-08	2.45625e-08
0.178	10	2.51182e-05	1.10408e-05
0.178	11	0	0
0.178	12	0	0
0.178	13	0	0
0.178	14	0	0
0.178	15	2.32431e-05	9.89456e-06
0.178	16	0	0
0.178	17	0	0
0.178	18	0	0
0.178	19	0	0
0.178	20	1.65475e-05	7.84784e-06
0.178	21	0	0
0.178	22	0	0
0.178	23	0	0
0.178	24	0	0
0.178	25	8.31632e-06	3.99204e-06
0.178	26	0	0
0.178	27	0	0
0.178	28	0	0
0.178	29	0	0
0.1785	0	1.25358e-05	5.33782e-06
0.1785	1	0	0
0.1785	2	0	0
0.1785	3	0	0
0.1785	4	3.3982e-07	1.3214e-07
0.1785	5	3.05727e-05	1.26262e-05
0.1785	6	0	0
0.1785	7	0	0
0.1785	8	0	0
0.1785	9	8.20802e-08	2.45625e-08
0.1785	10	2.51182e-05	1.10408e-05
0.1785	11	0	0
0.1785	12	0	0
0.1785	13	0	0
0.1785	14	0	0
0.1785	15	2.32431e-05	9.89456e-06
0.1785	16	0	0
0.1785	17	0	0
0.1785	18	0	0
0.1785	19	0	0
0.1785	20	1.65475e-05	7.84784e-06
0.1785	21	0	0
0.1785	22	0	0
0.1785	23	0	0
0.1785	24	0	0
0.1785	25	8.31632e-06	3.99204e-06
0.1785	26	0	0
0.1785	27	0	0
0.1785	28	0	0
0.1785	29	0	0
0.179	0	1.25358e-05	5.33782e-06
0.179	1	0	0
0.179	2	0	0
0.179	3	0	0
0.179	4	3.3982e-07	1.3214e-07
0.179	5	3.05727e-05	1.26262e-05
0.179	6	0	0
0.179	7	0	0
0.179	8	0	0
0.179	9	8.20802e-08	2.45625e-08
0.179	10	2.51182e-05	1.10408e-05
0.179	11	0	0
0.179	12	0	0
0.179	13	0	0
0.179	14	0	0
0.179	15	2.32431e-05	9.89456e-06
0.179	16	0	0
0.179	17	0	0
0.179	18	0	0
0.179	19	0	0
0.179	20	1.65475e-05	7.84784e-06
0.179	21	0	0
0.179	22	0	0
0.179	23	0	0
0.179	24	0	0
0.179	25	8.31632e-06	3.99204e-06
0.179	26	0	0
0.179	27	0	0
0.179	28	0	0
0.179	29	0	0
0.1795	0	1.25358e-05	5.33782e-06
0.1795	1	0	0
0.1795	2	0	0
0.1795	3	0	0
0.1795	4	3.3982e-07	1.3214e-07
0.1795	5	3.05727e-05	1.26262e-05
0.1795	6	0	0
0.1795	7	0	0
0.1795	8	0	0
0.1795	9	8.20802e-08	2.45625e-08
0.1795	10	2.51182e-05	1.10408e-05
0.1795	11	0	0
0.1795	12	0	0
0.1795	13	0	0
0.1795	14	0	0
0.1795	15	2.32431e-05	9.89456e-06
0.1795	16	0	0
0.1795	17	0	0
0.1795	18	0	0
0.1795	19	0	0
0.1795	20	1.65475e-05	7.84784e-06
0.1795	21	0	0
0.1795	22	0	0
0.1795	23	0	0
0.1795	24	0	0
0.1795	25	8.31632e-06	3.99204e-06
0.1795	26	0	0
0.1795	27	0	0
0.1795	28	0	0
0.1795	29	0	0
0.18	0	1.25358e-05	5.33782e-06
0.18	1	0	0
0.18	2	0	0
0.18	3	0	0
0.18	4	3.3982e-07	1.3214e-07
0.18	5	3.05727e-05	1.26262e-05
0.18	6	0	0
0.18	7	0	0
0.18	8	0	0
0.18	9	8.20802e-08	2.45625e-08
0.18	10	2.51182e-05	1.10408e-05
0.18	11	0	0
0.18	12	0	0
0.18	13	0	0
0.18	14	0	0
0.18	15	2.32431e-05	9.89456e-06
0.18	16	0	0
0.18	17	0	0
0.18	18	0	0
0.18	19	0	0
0.18	20	1.65475e-05	7.84784e-06
0.18	21	0	0
0.18	22	0	0
0.18	23	0	0
0.18	24	0	0
0.18	25	8.31632e-06	3.99204e-06
0.18	26	0	0
0.18	27	0	0
0.18	28	0	0
0.18	29	0	0
0.1805	0	1.25358e-05	5.33782e-06
0.1805	1	0	0
0.1805	2	0	0
0.1805	3	0	0
0.1805	4	3.3982e-07	1.3214e-07
0.1805	5	3.05727e-05	1.26262e-05
0.1805	6	0	0
0.1805	7	0	0
0.1805	8	0	0
0.1805	9	8.20802e-08	2.45625e-08
0.1805	10	2.51182e-05	1.10408e-05
0.1805	11	0	0
0.1805	12	0	0
0.1805	13	0	0
0.1805	14	0	0
0.1805	15	2.32431e-05	9.89456e-06
0.1805	16	0	0
0.1805	17	0	0
0.1805	18	0	0
0.1805	19	0	0
0.1805	20	1.65475e-05	7.84784e-06
0.1805	21	0	0
0.1805	22	0	0
0.1805	23	0	0
0.1805	24	0	0
0.1805	25	8.31632e-06	3.99204e-06
0.1805	26	0	0
0.1805	27	0	0
0.1805	28	0	0
0.1805	29	0	0
0.181	0	1.25358e-05	5.33782e-06
0.181	1	0	0
0.181	2	0	0
0.181	3	0	0
0.181	4	3.3982e-07	1.3214e-07
0.181	5	3.05727e-05	1.26262e-05
0.181	6	0	0
0.181	7	0	0
0.181	8	0	0
0.181	9	8.20802e-08	2.45625e-08
0.181	10	2.51182e-05	1.10408e-05
0.181	11	0	0
0.181	12	0	0
0.181	13	0	0
0.181	14	0	0
0.181	15	2.32431e-05	9.89456e-06
0.181	16	0	0
0.181	17	0	0
0.181	18	0	0
0.181	19	0	0
0.181	20	1.65475e-05	7.84784e-06
0.181	21	0	0
0.181	22	0	0
0.181	23	0	0
0.181	24	0	0
0.181	25	8.31632e-06	3.99204e-06
0.181	26	0	0
0.181	27	0	0
0.181	28	0	0
0.181	29	0	0
0.1815	0	1.25358e-05	5.33782e-06
0.1815	1	0	0
0.1815	2	0	0
0.1815	3	0	0
0.1815	4	3.3982e-07	1.3214e-07
0.1815	5	3.05727e-05	1.26262e-05
0.1815	6	0	0
0.1815	7	0	0
0.1815	8	0	0
0.1815	9	8.20802e-08	2.45625e-08
0.1815	10	2.51182e-05	1.10408e-05
0.1815	11	0	0
0.1815	12	0	0
0.1815	13	0	0
0.1815	14	0	0
0.1815	15	2.32431e-05	9.89456e-06
0.1815	16	0	0
0.1815	17	0	0
0.1815	18	0	0
0.1815	19	0	0
0.1815	20	1.65475e-05	7.84784e-06
0.1815	21	0	0
0.1815	22	0	0
0.1815	23	0	0
0.1815	24	0	0
0.1815	25	8.31632e-06	3.99204e-06
0.1815	26	0	0
0.1815	27	0	0
0.1815	28	0	0
0.1815	29	0	0
0.182	0	1.25358e-05	5.33782e-06
0.182	1	0	0
0.182	2	0	0
0.182	3	0	0
0.182	4	3.3982e-07	1.3214e-07
0.182	5	3.05727e-05	1.26262e-05
0.182	6	0	0
0.182	7	0	0
0.182	8	0	0
0.182	9	8.20802e-08	2.45625e-08
0.182	10	2.51182e-05	1.10408e-05
0.182	11	0	0
0.182	12	0	0
0.182	13	0	0
0.182	14	0	0
0.182	15	2.32431e-05	9.89456e-06
0.182	16	0	0
0.182	17	0	0
0.182	18	0	0
0.182	19	0	0
0.182	20	1.65475e-05	7.84784e-06
0.182	21	0	0
0.182	22	0	0
0.182	23	0	0
0.182	24	0	0
0.182	25	8.31632e-06	3.99204e-06
0.182	26	0	0
0.182	27	0	0
0.182	28	0	0
0.182	29	0	0
0.1825	0	1.25358e-05	5.33782e-06
0.1825	1	0	0
0.1825	2	0	0
0.1825	3	0	0
0.1825	4	3.3982e-07	1.3214e-07
0.1825	5	3.05727e-05	1.26262e-05
0.1825	6	0	0
0.1825	7	0	0
0.1825	8	0	0
0.1825	9	8.20802e-08	2.45625e-08
0.1825	10	2.51182e-05	1.10408e-05
0.1825	11	0	0
0.1825	12	0	0
0.1825	13	0	0
0.1825	14	0	0
0.1825	15	2.32431e-05	9.89456e-06
0.1825	16	0	0
0.1825	17	0	0
0.1825	18	0	0
0.1825	19	0	0
0.1825	20	1.65475e-05	7.84784e-06
0.1825	21	0	0
0.1825	22	0	0
0.1825	23	0	0
0.1825	24	0	0
0.1825	25	8.31632e-06	3.99204e-06
0.1825	26	0	0
0.1825	27	0	0
0.1825	28	0	0
0.1825	29	0	0
0.183	0	1.25358e-05	5.33782e-06
0.183	1	0	0
0.183	2	0	0
0.183	3	0	0
0.183	4	3.3982e-07	1.3214e-07
0.183	5	3.05727e-05	1.26262e-05
0.183	6	0	0
0.183	7	0	0
0.183	8	0	0
0.183	9	8.20802e-08	2.45625e-08
0.183	10	2.51182e-05	1.10408e-05
0.183	11	0	0
0.183	12	0	0
0.183	13	0	0
0.183	14	0	0
0.183	15	2.32431e-05	9.89456e-06
0.183	16	0	0
0.183	17	0	0
0.183	18	0	0
0.183	19	0	0
0.183	20	1.65475e-05	7.84784e-06
0.183	21	0	0
0.183	22	0	0
0.183	23	0	0
0.183	24	0	0
0.183	25	8.31632e-06	3.99204e-06
0.183	26	0	0
0.183	27	0	0
0.183	28	0	0
0.183	29	0	0
0.1835	0	1.25358e-05	5.33782e-06
0.1835	1	0	0
0.1835	2	0	0
0.1835	3	0	0
0.1835	4	3.3982e-07	1.3214e-07
0.1835	5	3.05727e-05	1.26262e-05
0.1835	6	0	0
0.1835	7	0	0
0.1835	8	0	0
0.1835	9	8.20802e-08	2.45625e-08
0.1835	10	2.51182e-05	1.10408e-05
0.1835	11	0	0
0.1835	12	0	0
0.1835	13	0	0
0.1835	14	0	0
0.1835	15	2.32431e-05	9.89456e-06
0.1835	16	0	0
0.1835	17	0	0
0.1835	18	0	0
0.1835	19	0	0
0.1835	20	1.65475e-05	7.84784e-06
0.1835	21	0	0
0.1835	22	0	0
0.1835	23	0	0
0.1835	24	0	0
0.1835	25	8.31632e-06	3.99204e-06
0.1835	26	0	0
0.1835	27	0	0
0.1835	28	0	0
0.1835	29	0	0
0.184	0	1.25358e-05	5.33782e-06
0.184	1	0	0
0.184	2	0	0
0.184	3	0	0
0.184	4	3.3982e-07	1.3214e-07
0.184	5	3.05727e-05	1.26262e-05
0.184	6	0	0
0.184	7	0	0
0.184	8	0	0
0.184	9	8.20802e-08	2.45625e-08
0.184	10	2.51182e-05	1.10408e-05
